text,true_label,pred_label,pred_conf,num_deletable,spearman_attn_ig,alpha_adaptive,attention_auc,attention_comp,attention_suff,ig_auc,ig_comp,ig_suff,hybrid_fixed__norm=minmax__alpha=0.60_auc,hybrid_fixed__norm=minmax__alpha=0.60_comp,hybrid_fixed__norm=minmax__alpha=0.60_suff,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_auc,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_comp,hybrid_adaptive__norm=sum__amin=0.10__amax=0.60_suff,random_auc,random_comp,random_suff
i mean as she explains it doesnt taste like cookie dough but it definitely makes you feel like youre having a sweet treat,2,2,0.5686723589897156,24,0.46153978749420504,0.46283579249180584,0.2558854878489002,-0.06622117757797241,0.5628256625495851,0.17118715869892187,0.35127778351306915,-0.0021363496780395508,0.17118715869892187,0.35127778351306915,-0.0021363496780395508,0.17118715869892187,0.35127778351306915,-0.0021363496780395508,0.3877351095933454,0.08710301965475083,0.4028333876718534
i hate feeling rotten,0,0,0.9999692440032959,4,0.632455532033676,0.5277459639695813,0.2393184952437878,0.9268406555056572,0.9658138081431389,0.12891363191884012,0.9268406555056572,0.9658138081431389,0.09500392067711802,0.9268406555056572,0.9658138081431389,0.09500392067711802,0.9268406555056572,0.9658138081431389,0.3263213006686419,0.21824054569005966,0.9078980997204781
i feel really comfortable where i am right now,1,1,0.9999494552612305,9,0.06780635036208103,0.3706295296810508,0.5637203043555927,0.31083381175994873,0.9873447893187404,0.3388810362896038,0.5850146114826202,0.020434975624084473,0.3673137877365661,0.31083381175994873,0.9873447893187404,0.36629911626187095,0.31083381175994873,0.9873447893187404,0.586331561780171,0.000688016414642334,0.95056978687644
i am now not old but a lot of years to feel unloved huh,0,0,0.9999889135360718,15,0.893099424632264,0.513161816456045,0.3566303811967373,0.8874138370156288,0.7245197296142578,0.32639193758368495,0.855823740363121,2.467632293701172e-05,0.3844802178442478,0.855823740363121,2.467632293701172e-05,0.3844802178442478,0.855823740363121,2.467632293701172e-05,0.4808144719246775,0.19963441998697817,0.5194097772240639
i feel ecstatic,1,1,0.9999876022338867,3,0.8660254037844387,0.45355682001576614,0.09347086666839459,0.8738069981336594,0.8973831832408905,0.180095734882525,0.5850574374198914,0.9657462127506733,0.180095734882525,0.5850574374198914,0.9657462127506733,0.180095734882525,0.5850574374198914,0.9657462127506733,0.20740382811742167,0.5276060432195664,0.9551887925714254
i feel very determined right now,1,1,0.999982476234436,6,0.44136741475237473,0.40965901705780006,0.5381944211578229,0.06011855602264404,0.8632651567459106,0.36011942833720245,0.06011855602264404,0.8632651567459106,0.3911766536912183,0.06011855602264404,0.8632651567459106,0.3911766536912183,0.06011855602264404,0.8632651567459106,0.36656204136146703,0.104141104221344,0.8654209787026048
i realised that i was lying on my back on the ground and my hands were on my head and it was feeling really badly shaken,4,4,0.9992536902427673,26,0.6094565804094395,0.5404151211420744,0.38203640761785207,0.9945760094560683,-5.513429641723633e-05,0.3969843711856811,0.9752111900597811,-0.00025767087936401367,0.3851583802759706,0.9752111900597811,-0.00025767087936401367,0.3851583802759706,0.9752111900597811,-0.00025767087936401367,0.6723060651000742,-0.0006928086280822754,0.7050755545496941
i must admit that it often feels a bit strange now to just share outfit photos but i do still enjoy it,4,5,0.6533109545707703,22,-0.20838135614718556,0.34066071909096207,0.04810014524609868,0.6518651248188689,0.6513615176081657,0.03449856814954729,0.6532891576789552,-0.006111621856689453,0.033723404283136915,0.6532954236226942,0.033183395862579346,0.03341816955007744,0.6532954236226942,0.033183395862579346,0.3067961235249731,0.11785033508203924,0.4827018112700898
i feel so relaxed content and in love with my little family,1,1,0.9999648332595825,12,0.0,0.36091107463021765,0.4861711727206057,0.26282376050949097,0.9061534404754639,0.3253866540018862,0.6945684254169464,0.7532186061143875,0.3406017957006043,0.6945684254169464,0.7532186061143875,0.32291051687043365,0.6945684254169464,0.7532186061143875,0.5491638372953094,0.09111682176589966,0.9365617910400033
i know but i feel that its important to teach the girls about being thankful for even the smallest little things,1,1,0.9999808073043823,21,0.3257346270808768,0.4155644947881866,0.6430037578327755,6.759166717529297e-05,0.0012191534042358398,0.2898052300552081,0.5861969292163849,0.20183461904525757,0.369636907590757,9.369850158691406e-05,0.003516852855682373,0.2844544956220489,0.5861969292163849,0.20183461904525757,0.6041668240306126,1.6236305236816405e-05,0.36799690425395964
i dunno i feel a petty and vindictive saying it,3,3,0.9999769926071167,11,0.8644249209588015,0.5078102134301958,0.18518086196854708,0.9899942148476839,0.6334088146686554,0.3426191148580984,0.011279940605163574,0.453818678855896,0.3399112281622365,0.011279940605163574,0.453818678855896,0.3399112281622365,0.011279940605163574,0.453818678855896,0.6638101939449552,0.20206757126143202,0.6420558898011223
i am feeling and would also keep me entertained,1,1,0.9999815225601196,9,0.5763539780776888,0.47056039223004065,0.5603866046523762,0.013861775398254395,0.48580724000930786,0.4073132679270202,0.013861775398254395,0.48580724000930786,0.4073132679270202,0.013861775398254395,0.48580724000930786,0.4073132679270202,0.013861775398254395,0.48580724000930786,0.5171614262025832,0.036032330989837644,0.6638326615095138
i was still feeling pretty lousy after a few episodes so i drugged myself up and went to bed,0,0,0.9999818801879883,20,0.510753603521293,0.4541203644975237,0.08835231450939318,0.9706864766776562,0.0024247169494628906,0.12248174914857371,0.9706864766776562,0.0024247169494628906,0.12248174914857371,0.9706864766776562,0.0024247169494628906,0.12248174914857371,0.9706864766776562,0.0024247169494628906,0.5554367502452806,0.19448843002319335,0.8099383666994981
i feel more hopeful today that i am at the end of this little visit to dumpsville,1,1,0.9999867677688599,18,0.28704909812628426,0.40592231636110576,0.41548967437920514,0.10650765895843506,0.999233098293189,0.16305161882501124,0.8587646186351776,0.0009846091270446777,0.19404208949581517,0.8587646186351776,0.0009846091270446777,0.19315989071928927,0.8587646186351776,0.0009846091270446777,0.3748424826097107,0.3406825628131628,0.5604412054191925
im feeling very hateful,3,3,0.9999912977218628,4,0.9486832980505139,0.5391552924716041,0.44096508920192723,0.9695309177041054,0.4604228138923645,0.34725020825862885,0.9695309177041054,0.4604228138923645,0.34725020825862885,0.9695309177041054,0.4604228138923645,0.34725020825862885,0.9695309177041054,0.4604228138923645,0.5208285668492317,0.38784662783145907,0.30648279190063477
i feel im going to be hated now,3,3,0.5936573147773743,8,0.9456108576893003,0.5060175864341806,0.23249919296413282,0.5919095269637182,-0.0549548864364624,0.3273869332913819,0.5919095269637182,-0.0549548864364624,0.3273869332913819,0.5919095269637182,-0.0549548864364624,0.3273869332913819,0.5919095269637182,-0.0549548864364624,0.3911743828795443,0.15004508197307587,0.45019969046115876
i should be acting like an adult and be all modestly composed about it but honestly i feel extremely smug p,1,1,0.999987006187439,22,0.4983032429606612,0.46912695748078503,0.5584703928523594,0.00018543004989624023,-3.2186508178710938e-06,0.40061602557198056,0.6012661755084991,5.364418029785156e-06,0.400669240598836,0.6012661755084991,5.364418029785156e-06,0.400669240598836,0.6012661755084991,5.364418029785156e-06,0.6896407700342024,0.011928927898406983,0.4689907044172287
im going to be completely honest with you all and some of you may feel offended or uneasy about what im going to say but i am completely comfortable with stating that what happened last night was a spiritual experience for me,3,3,0.9999741315841675,42,0.3833429206380059,0.44948993128019554,0.3451120733858261,0.9998899256243021,-5.4836273193359375e-06,0.20792260614007316,0.9864933425560594,-1.5497207641601562e-06,0.214596643477779,0.9864933425560594,-1.5497207641601562e-06,0.214596643477779,0.9864933425560594,-1.5497207641601562e-06,0.3963249099949667,0.4060377306742112,0.3984346268698573
im trying to learn myself so i just talked about my own experience with feeling angry and how i channel it or not,3,3,0.9999927282333374,23,0.5548695356697892,0.4871021817843153,0.3497782580554486,0.6363062858581543,0.0001550912857055664,0.3985106289386749,0.8197910189628601,0.0,0.3985106289386749,0.8197910189628601,0.0,0.3985106289386749,0.8197910189628601,0.0,0.498794883270748,0.3624138935934752,0.48445838391780854
i feel neglectful and i feel bad about being so prudish so theres always room for one more time,0,0,0.9999910593032837,22,0.8244653656258212,0.5188212194138897,0.4641088504344225,7.867813110351562e-06,0.8605249971151352,0.4458897227421403,-1.7881393432617188e-06,0.28921085596084595,0.4458897227421403,-1.7881393432617188e-06,0.28921085596084595,0.4458897227421403,-1.7881393432617188e-06,0.28921085596084595,0.6200185263279764,0.041284382343292236,0.8509047288447619
i am so clogged up with my nasal passages swollen and hurting my throat hurts and i feel so groggy from congestion,0,0,0.9999948740005493,24,0.6567898581244259,0.5009952478907133,0.5115018267184496,0.21149194240570068,0.5707853734493256,0.6284831564873458,0.06212437152862549,4.76837158203125e-07,0.6052693050354719,0.06212437152862549,4.76837158203125e-07,0.6052693050354719,0.06212437152862549,4.76837158203125e-07,0.5168881562165916,0.20191748142242433,0.6435969147831202
i feel that i have been victimized by your officials by not providing me even the routine services with ulterior motives,0,0,0.999977707862854,22,0.6359028884600256,0.45751602776917966,0.6178348952904343,0.27555710077285767,0.3668646216392517,0.4984214575961232,0.8415917754173279,0.009787440299987793,0.452285953052342,0.8415917754173279,0.009787440299987793,0.452285953052342,0.8415917754173279,0.009787440299987793,0.25190516258153367,0.5961595870059682,0.7536666795611382
i feel like ive been smart with this round of being sick,1,1,0.9999566078186035,13,0.351812702361821,0.4116730854846409,0.39498499114088187,0.9757963605225086,0.9969888874329627,0.42162232135251543,0.9999353883631557,0.7544486969709396,0.44924976355068796,0.05387002229690552,0.9903115900233388,0.40652632244691633,0.9999353883631557,0.7544486969709396,0.23859881031698024,0.7451865721959621,0.9872174583375454
im feeling generous and because i love you guys im gonna tell you that ive redone the cover for enemy within,1,2,0.5694096684455872,23,0.4775841360586401,0.45196268437776177,0.032075785698248184,0.5690520739881322,0.11913362145423889,0.030785851398900378,0.569221059573465,0.00015503168106079102,0.030785851398900378,0.569221059573465,0.00015503168106079102,0.030785851398900378,0.569221059573465,0.00015503168106079102,0.23171883178328698,0.20869196532294154,0.47703927105758337
i allow myself to feel a little superior to guys who mean mug you then proceed to curl kg,1,1,0.9999885559082031,19,0.5909337465829869,0.45604253877702017,0.39013315310767227,0.539668619632721,0.9999046459197416,0.19064445113963302,0.18960338830947876,0.9996836135396734,0.21010301856640584,0.18960338830947876,0.9996836135396734,0.21113905347501719,0.18960338830947876,0.9996836135396734,0.4456940564729848,0.06636265516281128,0.9853804620797746
i really feel like lauri hated having to work and when she found george she just made herself settle for poor looking george,3,3,0.563378095626831,26,0.41932257134410006,0.43710872007110724,0.1982537375206448,0.5299920625984669,-0.4149531126022339,0.2714807033538818,0.3601815700531006,-0.007499277591705322,0.2454208446899429,0.5377346724271774,-0.13917666673660278,0.2113475737540284,0.3601815700531006,-0.007499277591705322,0.4106647055468057,0.09245097936363891,0.046831211820244786
i woke up feeling tortured by guilt that i hadnt honored my one promise to myself to finish writing the book series i had started three years earlier when my husband left me for gene simmons,4,3,0.5101441740989685,38,0.35520280127640247,0.4645916179750209,0.5878176279366016,0.31920967996120453,0.0701940655708313,0.4191896697506308,-0.10187655687332153,0.07117959856987,0.4191896697506308,-0.10187655687332153,0.07117959856987,0.4191896697506308,-0.10187655687332153,0.07117959856987,0.38818505187053237,0.11714312732219696,0.056141572445631026
i got really excited about it and was looking forward to feeling useful and powerful again,1,1,0.999954104423523,16,0.19808099545936037,0.41759590152769277,0.6128438400011874,0.00013273954391479492,0.8898861482739449,0.3145395036694027,0.07004457712173462,0.0010281205177307129,0.2700232501129904,0.07004457712173462,0.0010281205177307129,0.31094249514744665,0.07004457712173462,0.0010281205177307129,0.6591704018670498,0.01926804780960083,0.5232074677944183
i feel hated because you ignore my love and all good that came from what we had,0,3,0.6352144479751587,17,0.7438513899379101,0.4844076475321831,0.1530086379731074,0.6260559251531959,0.23061403632164001,0.10683200805306113,0.5431746989488602,0.1183544397354126,0.10604060768473572,0.5431746989488602,0.1183544397354126,0.10604060768473572,0.5431746989488602,0.1183544397354126,0.3012712819501757,0.22004985567182303,0.5729136375710369
i am feeling so hateful i dont want anything to do with the rest of the human race,3,3,0.9999959468841553,18,0.28912165479145596,0.43521009135483635,0.45981928356923163,0.7995698601007462,4.410743713378906e-06,0.3624684615409933,0.998724213684909,0.0031151771545410156,0.31057353098876783,0.9855397846549749,0.0031270384788513184,0.3142459649243393,0.998724213684909,0.0031151771545410156,0.5449066158942878,0.1754497230052948,0.48378005288541315
i feel that its reared its ugly head recently because of the incidents from the past few weeks,0,0,0.9999934434890747,19,0.23866325681667575,0.4078014841309209,0.394072362780571,0.8468202948570251,0.3874625563621521,0.3399321272969246,0.29857921600341797,0.2901562452316284,0.3298348837881349,0.4032211899757385,0.9904665714129806,0.31702736226143313,0.4032211899757385,0.9904665714129806,0.5533530516858447,0.29360469430685043,0.5723685443401336
i feel it can get dangerous if you start to like the sound of your own voice too much,3,3,0.9999949932098389,19,0.8868409579866882,0.5200414742223497,0.121422547457405,0.9683781825006008,0.05878853797912598,0.14775900135391565,0.9908010447397828,0.003646671772003174,0.14861327449943929,0.9908010447397828,0.003646671772003174,0.14861327449943929,0.9908010447397828,0.003646671772003174,0.5165259925299324,0.177944116294384,0.38859732151031495
i feel truly honored to be counted amongst these highly talented and extremely qualified lecturers in the founding group,1,1,0.9999915361404419,20,0.46850515182676944,0.4434603820181321,0.41701037039565564,0.00024276971817016602,0.9994513785350136,0.2523499018072471,0.049316227436065674,0.00894385576248169,0.26188762191241044,0.00014710426330566406,0.14363223314285278,0.261895407913471,0.00014710426330566406,0.14363223314285278,0.6367694780876628,0.00010336637496948242,0.9235021618951578
i just left a not so good one but im surprisingly happy and not feeling hesitant about my decision to pursue this relationship,4,4,0.9999819993972778,23,0.21897529889825612,0.4353894276724197,0.1766765340231359,0.9071557223796844,0.0475163459777832,0.1903472082594817,0.9998866781170364,1.4901161193847656e-05,0.177781515186507,0.9998866781170364,1.4901161193847656e-05,0.18575287776984625,0.9998866781170364,1.4901161193847656e-05,0.27215280017804616,0.7903222311288118,0.3346621483564377
i will feel so relieved once we are all packed and can begin to transition to their home,1,1,0.9999732971191406,18,0.4528536313400225,0.43860662992126476,0.7108939069206827,0.09187912940979004,0.9860184593126178,0.2145453752622416,0.5485863387584686,0.008659780025482178,0.3103837818394823,0.00617671012878418,0.032414376735687256,0.21615697373854348,0.5485863387584686,0.008659780025482178,0.4069082177834207,0.3841777052730322,0.7367145071189043
i couldn t help but feel dismayed that the evil stepmother continues to be our society s depiction of stepmothers in the media particularly television which is the media form most accessible and in fact part of virtually all of american s daily routines,0,0,0.9999756813049316,49,0.5204718150453721,0.4428437966194789,0.26987959146499635,0.8189050406217575,8.046627044677734e-05,0.23507775850594043,0.9940790086984634,-1.2516975402832031e-05,0.28442731462419035,0.7854015529155731,-1.5974044799804688e-05,0.2870729651302099,0.9940790086984634,-1.2516975402832031e-05,0.5621482925442979,0.18254858404397964,0.9001461120322347
i do feel anguished to think that a boy with the natural talent he possesses lacks to find a foothold in hindi film music today,0,0,0.9999916553497314,28,0.7416050157947308,0.4581376214596611,0.38974290111382287,0.9905439438298345,0.9730257652699947,0.20883417095337795,0.9511827267706394,4.076957702636719e-05,0.20731275019516035,0.9511827267706394,4.076957702636719e-05,0.13671476965118928,0.9511827267706394,4.076957702636719e-05,0.3897974579625588,0.3343648668160313,0.8401498747989535
i feel so glad that i met him,1,1,0.999985933303833,8,0.3515732676024322,0.39000202928327166,0.3806419248116072,0.5356750190258026,0.8904745429754257,0.375209864680437,0.9866887126117945,0.03694474697113037,0.526381005941039,0.5356750190258026,0.8904745429754257,0.5166631433186923,0.5356750190258026,0.8904745429754257,0.46912353669114965,0.0014789223670959473,0.818233409972072
i feel when the super exciting sensory bombardment is over,1,1,0.9999858140945435,10,0.3558550091011123,0.38251121360660445,0.5819209991475873,0.0029293298721313477,0.8751648291945457,0.5079029423637621,0.18458545207977295,0.06697934865951538,0.5024074030561678,0.0029293298721313477,0.8751648291945457,0.48424179083540364,0.18458545207977295,0.06697934865951538,0.617489682509222,0.012483346462249755,0.9474969305098057
i am here cutting the ribbon at the opening ceremony for the largest crane in the world and i feel sincerely happy,1,1,0.9999772310256958,22,0.47735185660890606,0.5066408841889745,0.5683348576270875,0.023886024951934814,-2.0265579223632812e-06,0.5487345439580167,0.022324323654174805,-9.655952453613281e-06,0.5626022111589919,0.022324323654174805,-9.655952453613281e-06,0.5626022111589919,0.022324323654174805,-9.655952453613281e-06,0.7261264448031216,0.008796262741088866,0.814879623055458
i feel so lucky to have a husband that remembers all the important dates better than myself and goes out of his way to plan romantic evenings just like back when we were still dating,1,1,0.9999879598617554,35,0.5667815846685653,0.46653948579973403,0.3044603976435155,0.1686631441116333,4.410743713378906e-06,0.32505759777013743,0.16176962852478027,0.0,0.2959603351195256,0.16176962852478027,0.0,0.2986044089153439,0.16176962852478027,0.0,0.6245075129362522,0.006379532814025879,0.79517995842034
i read some of my blog posts from or or years ago and i think to myself what was i thinking or man i do not feel that way anymore or i am so glad i have changed since then,1,1,0.9999637603759766,40,0.6525517829952454,0.47730554500692934,0.27001067881974444,0.999324657022953,0.670604795217514,0.18651748009760924,0.7225681245326996,0.007113337516784668,0.1952270741461689,0.7225681245326996,0.007113337516784668,0.1947397969550366,0.7225681245326996,0.007113337516784668,0.597449346555295,0.13217211961746217,0.8603621784626739
i feel triumphant about this other days i want to crawl back under my covers where there are no pastels or fondue pots,1,1,0.9994328618049622,25,0.8577509452656694,0.53353412205851,0.084607988087555,0.9359215795993805,0.0013381242752075195,0.13269565223508833,0.9949312596581876,-0.0004131197929382324,0.13269565223508833,0.9949312596581876,-0.0004131197929382324,0.13269565223508833,0.9949312596581876,-0.0004131197929382324,0.37744932117042485,0.3693717192858458,0.801316591212526
i feel super clear about this so my steps will have to do with putting my values around food into action raising my own and my family s awareness and here s a really important one soothing the parts of me that are in knots about this issue,1,1,0.9999581575393677,48,0.6839376758306924,0.45863906708127367,0.14429925144158914,0.8301903903484344,0.4422016143798828,0.16602178280681984,0.9439276158809662,1.4662742614746094e-05,0.17798352124609668,0.4424988031387329,0.004121541976928711,0.1287984537842931,0.950145248323679,4.0650367736816406e-05,0.4083033093027552,0.06783943176269532,0.7103762551909313
i have been feeling really agitated and irritable i am not sure why i feel this way maybe it is hormones or maybe it is just due to all the crap i have had to deal with this week,4,4,0.6328052878379822,40,0.3047745449787866,0.4570782607813142,0.2180759043520197,0.1663690209388733,-0.29652148485183716,0.3102447168182607,0.07261180877685547,0.02004098892211914,0.3102447168182607,0.07261180877685547,0.02004098892211914,0.3102447168182607,0.07261180877685547,0.02004098892211914,0.5039575498917839,0.025399720668792723,0.5980450510978699
i know mom was a total nazi about the house being spic and span but i feel incredibly dirty in the house im living in now,0,0,0.9999938011169434,28,0.22371522842458427,0.43988126017271345,0.19180593867786228,0.9883413864299655,0.00011157989501953125,0.1552745112916455,0.9963747190777212,-4.76837158203125e-07,0.1552745112916455,0.9963747190777212,-4.76837158203125e-07,0.1552745112916455,0.9963747190777212,-4.76837158203125e-07,0.4685456867443281,0.20000724825367797,0.6955763101577759
i say this because i genuinely feel as though i am never rude to my husband,3,3,0.9999963045120239,16,0.37398874515834457,0.4185877630692709,0.5568738106521778,0.9968041300307959,0.05337178707122803,0.13422538017039187,0.9940349766984582,0.1344357132911682,0.2145394381019287,0.9940349766984582,0.1344357132911682,0.22289881935575975,0.9940349766984582,0.1344357132911682,0.6009881016798319,0.3872146295499988,0.6759605531580746
i am feeling rather blank slate ish and to be honest i am not really worried if my reading resolution gets tramped on,0,0,0.9998762607574463,25,0.6403255371174279,0.4579346840309768,0.1503487564623356,0.9767797626554966,0.37582576274871826,0.1542787498096004,0.9891608292236924,0.07162022590637207,0.09429456267389469,0.9967480392660946,0.005096554756164551,0.09420475933584384,0.9967480392660946,0.005096554756164551,0.39294799115508794,0.40422713707666846,0.7833592109382153
i know i said that this would be a weekly series but i feel incredibly impatient and want to get this out so you get the second installment tonight,3,3,0.9999940395355225,29,0.6111531444276976,0.4972580786776969,0.33398588318377725,0.9413357675075531,9.894371032714844e-06,0.4495469192508608,0.8029108196496964,1.1920928955078125e-07,0.4493547812802718,0.8029108196496964,1.1920928955078125e-07,0.4493547812802718,0.8029108196496964,1.1920928955078125e-07,0.44215592402266346,0.5228316024877131,0.5806078024907038
i feel the sweet feelings of forgiveness i feel good inside,1,2,0.6972664594650269,11,0.13794014696151086,0.3754443133355604,0.050626235389245273,0.6972431348094688,0.680151741951704,0.17659064988765752,0.5712708383798599,0.6867156978696585,0.1607549421425574,0.5712708383798599,0.6867156978696585,0.1433483995433562,0.5712708383798599,0.6867156978696585,0.24523552474405735,0.2922190191107802,0.6633415517571848
i want to shout out my joy or this knowledge to the world but there is no one there to listen to hear the joy i feel sometimes there is a deeper longing inside me or certain sadness stays if even just for a moment,2,2,0.9998409748077393,45,0.6595031070183147,0.5007629420431677,0.0539726125421339,0.9872543346136808,0.0013695359230041504,0.05053087879816758,0.9984646498924121,-9.66787338256836e-05,0.05053137477946166,0.9993634027487133,-5.4001808166503906e-05,0.05053137477946166,0.9993634027487133,-5.4001808166503906e-05,0.4277437552342804,0.19946173229254782,0.7579630029416876
i started feeling unhappy with the content i was posting,0,0,0.9999734163284302,10,0.779199761307608,0.49670574318596006,0.2391106367422708,0.9999681117451473,0.7772539108991623,0.1423968701934882,0.9999681117451473,0.7772539108991623,0.14451743693412028,0.9999681117451473,0.7772539108991623,0.14451743693412028,0.9999681117451473,0.7772539108991623,0.4609893990306409,0.39997966825194453,0.7985801964998245
i told you im feeling neurotic,4,4,0.9999690055847168,7,0.587378478571482,0.4667449169066884,0.3731875887140631,0.933107003569603,0.120380699634552,0.28573103714734316,0.933107003569603,0.120380699634552,0.28573103714734316,0.933107003569603,0.120380699634552,0.28573103714734316,0.933107003569603,0.120380699634552,0.6419256579130889,0.03186866044998169,0.6919200778007507
im alone without a guy i feel fearful and lost,4,4,0.9999833106994629,10,0.7485226053506155,0.4984402054880428,0.18022611780525039,0.999926030755887,0.7564269155263901,0.17597242279061903,0.9999530504610448,0.00048542022705078125,0.1759751247611348,0.999926030755887,0.7564269155263901,0.1759751247611348,0.999926030755887,0.7564269155263901,0.7545657649563509,0.12627864480018616,0.8760587617754936
im feeling a little paranoid and ansy at every feeling i get,4,4,0.9999645948410034,13,0.362893417396839,0.4424106812701748,0.2014723635860719,0.9395374730229378,0.9760952182114124,0.3013602287508548,0.6413746178150177,0.02195221185684204,0.28217258462682365,0.6413746178150177,0.02195221185684204,0.28572014877572655,0.6413746178150177,0.02195221185684204,0.34659387088846416,0.5505297221243382,0.5693694443907589
i must say i feel clever for adding the sites name and the word douche into one word,1,1,0.9999902248382568,19,0.3434637275221533,0.4530710074921076,0.29527167586675207,0.7203776240348816,8.344650268554688e-07,0.09450382024115243,0.9714258704334497,5.9604644775390625e-06,0.10952860295838036,0.9714258704334497,5.9604644775390625e-06,0.10952860295838036,0.9714258704334497,5.9604644775390625e-06,0.5383312991686217,0.33596602380275725,0.7290361324790865
i feel acceptable at this very moment but im hurt and i sometimes feel very alone,1,1,0.7098567485809326,16,0.16408201862678357,0.3812855898852068,0.3779728995753431,0.7098461270807093,0.6421335265040398,0.21291532059108254,0.7098463232368886,-0.0014733076095581055,0.1737963535387735,0.7098461270807093,0.6421335265040398,0.1722159958665543,0.7098505613826092,-0.15721875429153442,0.16167715034634966,0.5947680099390709,0.3805501952243503
i feel extremely dazed almost benedryl like,5,5,0.9999898672103882,11,0.7264847739972906,0.5011030595879684,0.059880187548782264,0.9547125659883022,0.00027638673782348633,0.061882949205755725,0.9547125659883022,0.00027638673782348633,0.061882949205755725,0.9547125659883022,0.00027638673782348633,0.061882949205755725,0.9547125659883022,0.00027638673782348633,0.27438039629236183,0.39920000098645686,0.9883708912995643
i don t feel all too delighted to be spending two days with a coupla guys talking and joking and adventuring but it will be good to see lincoln again and stand at his feet,1,1,0.9999734163284302,39,0.5521506027323297,0.4856999233717727,0.8077594599419172,0.0005474090576171875,0.5811391472816467,0.3992650904716357,0.10709452629089355,-6.794929504394531e-06,0.38309692897255443,0.03227955102920532,-7.510185241699219e-06,0.37561543144638565,0.10709452629089355,-6.794929504394531e-06,0.571262077680317,0.0013455986976623536,0.5850487113872077
i shouldnt be feeling pissed,3,3,0.9999943971633911,6,0.5296408977028497,0.5228873479487292,0.20476551591418685,0.9606547616422176,0.01014411449432373,0.3090011887252331,0.9114643037319183,0.0012153983116149902,0.4396486513316632,0.9114643037319183,0.0012153983116149902,0.4396486513316632,0.9114643037319183,0.0012153983116149902,0.5150918558612466,0.19245647713541986,0.5295099869370461
i believed my hopes were up and feeling like something had been resolved,1,1,0.9999324083328247,13,0.709165762241151,0.5020291333316486,0.28730817146024495,0.7975211143493652,0.0008499622344970703,0.12533919212041839,0.9607099145650864,0.0018069148063659668,0.12533919212041839,0.9607099145650864,0.0018069148063659668,0.12533919212041839,0.9607099145650864,0.0018069148063659668,0.39758876824143957,0.3429854139685631,0.8401955746579916
i was quite comfortable and pleased with myself until about page or when the exercises suddenly became impossible and left me feeling thoroughly disheartened,0,0,0.9999850988388062,26,0.8088403520779577,0.4812241132955217,0.2784729955717921,0.6648569107055664,-4.410743713378906e-06,0.38056234230753033,0.5852590799331665,0.0013075470924377441,0.3659602427855133,0.6648569107055664,-4.410743713378906e-06,0.3659602427855133,0.6648569107055664,-4.410743713378906e-06,0.32808951019775123,0.7050964834168554,0.4320231655612588
i could give two fucks about any of it this feeling i have a feeling of mutality of reciprocity of someone caring about me and me caring about them of getting mixtapes of making dinner of talking history of everything that epitomizes what i wanted in a partner has been found,2,2,0.9999148845672607,58,-0.17325744029906856,0.3798658408798654,0.3512539598503281,0.7090131640434265,-5.7697296142578125e-05,0.13962216770978558,0.9979120106436312,0.00017243623733520508,0.1319421764166691,0.9979120106436312,0.00017243623733520508,0.13509270203885537,0.9979120106436312,0.00017243623733520508,0.6519112829434303,0.002249455451965332,0.6603811071254313
i feel the way i do when gloomy feelings arise and scare the you know what out of me is like lancing an infection in my skin,0,0,0.9997135996818542,28,0.5540790154976529,0.4868119681082602,0.21643532067537308,0.8355859816074371,0.6897838413715363,0.334350940445438,0.5136749148368835,0.9526544138789177,0.334350940445438,0.5136749148368835,0.9526544138789177,0.334350940445438,0.5136749148368835,0.9526544138789177,0.4382604764995631,0.3816759005188942,0.8284397250157781
i said was a tad clich and i can t help but feel although i hope i m surprised that he is going to turn up again and again and will be the nemesis that dulcie will constantly be fighting,5,5,0.9999806880950928,44,0.07440320810000509,0.4235622405335283,0.05388332611619263,0.9941023783758283,4.76837158203125e-06,0.051885898699401876,0.9936994118615985,-7.033348083496094e-06,0.05162997796142008,0.9962586192414165,-1.0848045349121094e-05,0.051885898699401876,0.9936994118615985,-7.033348083496094e-06,0.2470163657893136,0.5835861039580778,0.9710912184673361
i feel that allegedly you think i feel that people would naturally be shocked appalled and embarrassed by us,5,5,0.9999489784240723,19,0.519598972405309,0.463881260615172,0.08837519167038863,0.9999480001631582,0.9155632331967354,0.07530196880506992,0.9812554810196161,0.0005413293838500977,0.06955695826582087,0.9999438877712237,0.8657882511615753,0.07469815345502866,0.9999438877712237,0.8657882511615753,0.28902577233544435,0.5707676184247248,0.4026364796794951
i knew this day was coming but nothing really prepared me for how id feel i was even a bit hesitant handing over my resignation letter,4,4,0.9999732971191406,26,0.2702986182928881,0.4447146605050857,0.20530405388599318,0.995094045996666,0.0037563443183898926,0.0997656859923154,0.9846586594358087,1.4662742614746094e-05,0.10665393215604126,0.9846586594358087,1.4662742614746094e-05,0.10665393215604126,0.9846586594358087,1.4662742614746094e-05,0.3569688377716375,0.40151463985603186,0.6434894694946707
